city,date,aqi,co,o3
Ahmedabad,10-06-2022,2,320.43,18.78
Ahmedabad,11-06-2022,2,310.42,25.39
Ahmedabad,12-06-2022,1,273.7,18.24
Ahmedabad,13-06-2022,1,303.75,9.92
Ahmedabad,14-06-2022,2,330.45,6.35
Ahmedabad,15-06-2022,1,280.38,13.05
Ahmedabad,16-06-2022,1,350.48,23.25
Ahmedabad,17-06-2022,2,317.1,12.34
Ahmedabad,18-06-2022,2,290.39,9.57
Ahmedabad,19-06-2022,1,263.69,13.05
Ahmedabad,20-06-2022,1,280.38,15.56
Ahmedabad,21-06-2022,2,327.11,15.2
Ahmedabad,22-06-2022,2,273.7,24.32
Ahmedabad,23-06-2022,3,427.25,4.78
Ahmedabad,24-06-2022,3,380.52,35.41
Ahmedabad,25-06-2022,4,423.91,34.69
Ahmedabad,26-06-2022,4,383.85,113.01
Ahmedabad,27-06-2022,2,337.12,47.92
Ahmedabad,28-06-2022,2,327.11,11.98
Ahmedabad,29-06-2022,1,347.14,22.71
Ahmedabad,30-06-2022,1,280.38,18.78
Ahmedabad,01-07-2022,1,310.42,16.99
Ahmedabad,02-07-2022,1,290.39,18.95
Ahmedabad,03-07-2022,2,373.84,15.38
Ahmedabad,04-07-2022,3,660.9,0.84
Ahmedabad,05-07-2022,1,363.83,13.23
Ahmedabad,06-07-2022,2,413.89,9.83
Ahmedabad,07-07-2022,2,387.19,8.31
Ahmedabad,08-07-2022,1,283.72,16.99
Ahmedabad,09-07-2022,2,287.06,16.99
Ahmedabad,10-07-2022,2,283.72,24.68
Ahmedabad,11-07-2022,2,303.75,19.85
Ahmedabad,12-07-2022,1,297.07,23.6
Ahmedabad,13-07-2022,2,293.73,27.89
Ahmedabad,14-07-2022,3,500.68,22.71
Ahmedabad,15-07-2022,4,614.17,0.05
Ahmedabad,16-07-2022,3,280.38,17.34
Ahmedabad,17-07-2022,2,267.03,17.34
Ahmedabad,18-07-2022,2,433.92,9.66
Ahmedabad,19-07-2022,2,287.06,20.92
Ahmedabad,20-07-2022,2,310.42,17.34
Ahmedabad,22-07-2022,3,380.52,15.38
Ahmedabad,23-07-2022,2,460.62,10.64
Ahmedabad,24-07-2022,2,333.79,16.99
Ahmedabad,25-07-2022,2,333.79,9.21
Ahmedabad,26-07-2022,3,594.14,1.45
Ahmedabad,27-07-2022,4,694.27,0.43
Ahmedabad,28-07-2022,2,467.3,12.52
Ahmedabad,29-07-2022,4,600.81,15.2
Ahmedabad,30-07-2022,4,574.11,10.55
Ahmedabad,31-07-2022,3,514.03,20.74
Ahmedabad,01-08-2022,2,460.62,16.45
Ahmedabad,02-08-2022,4,567.44,22.71
Ahmedabad,03-08-2022,2,467.3,19.85
Ahmedabad,04-08-2022,5,1655.58,0
Ahmedabad,05-08-2022,5,1789.09,0
Ahmedabad,06-08-2022,2,587.46,0.6
Ahmedabad,07-08-2022,2,487.33,14.48
Ahmedabad,08-08-2022,5,767.71,0.02
Ahmedabad,09-08-2022,5,1388.55,0
Ahmedabad,10-08-2022,5,827.79,0
Ahmedabad,11-08-2022,4,534.06,0.09
Ahmedabad,12-08-2022,2,303.75,10.91
Ahmedabad,13-08-2022,2,303.75,11.27
Ahmedabad,14-08-2022,2,260.35,26.11
Ahmedabad,15-08-2022,2,397.21,13.23
Ahmedabad,16-08-2022,2,440.6,6.44
Ahmedabad,17-08-2022,1,300.41,11
Ahmedabad,18-08-2022,2,267.03,13.05
Ahmedabad,19-08-2022,2,377.18,13.41
Ahmedabad,20-08-2022,3,594.14,3.4
Ahmedabad,21-08-2022,2,360.49,10.55
Ahmedabad,22-08-2022,2,353.81,19.85
Ahmedabad,23-08-2022,3,260.35,19.49
Ahmedabad,24-08-2022,2,333.79,15.38
Ahmedabad,25-08-2022,2,467.3,3.35
Ahmedabad,26-08-2022,3,554.08,7.6
Ahmedabad,27-08-2022,5,1214.98,0.02
Ahmedabad,28-08-2022,5,1174.93,0.15
Ahmedabad,29-08-2022,4,694.27,2.06
Ahmedabad,30-08-2022,5,4325.87,0
Ahmedabad,31-08-2022,5,3471.37,0
Ahmedabad,01-09-2022,5,1255.04,0.4
Ahmedabad,02-09-2022,5,1815.8,0
Ahmedabad,03-09-2022,5,6034.85,0
Ahmedabad,04-09-2022,2,480.65,20.74
Ahmedabad,05-09-2022,2,473.98,28.97
Ahmedabad,06-09-2022,4,687.6,11.8
Ahmedabad,07-09-2022,5,1401.9,0.01
Ahmedabad,08-09-2022,5,1535.42,0.03
Ahmedabad,09-09-2022,5,1562.12,0.01
Ahmedabad,10-09-2022,4,814.44,39.34
Ahmedabad,11-09-2022,5,1241.68,38.27
Ahmedabad,12-09-2022,5,3417.97,0
Ahmedabad,13-09-2022,5,1001.36,3.26
Ahmedabad,14-09-2022,5,1789.09,0
Ahmedabad,15-09-2022,4,587.46,7.78
Ahmedabad,16-09-2022,3,417.23,33.97
Ahmedabad,17-09-2022,3,600.81,11.62
Ahmedabad,18-09-2022,3,390.53,13.77
Ahmedabad,19-09-2022,5,1121.52,0.01
Ahmedabad,20-09-2022,2,440.6,17.52
Ahmedabad,21-09-2022,2,487.33,19.85
Ahmedabad,22-09-2022,2,447.27,27.54
Ahmedabad,23-09-2022,1,287.06,43.99
Ahmedabad,24-09-2022,1,317.1,37.91
Ahmedabad,25-09-2022,2,453.95,26.82
Ahmedabad,26-09-2022,2,397.21,24.32
Ahmedabad,27-09-2022,4,700.95,4.2
Ahmedabad,28-09-2022,4,761.03,1.15
Ahmedabad,29-09-2022,5,1815.8,0
Ahmedabad,30-09-2022,5,6088.26,0
Ahmedabad,01-10-2022,5,2216.34,0
Ahmedabad,02-10-2022,1,337.12,25.75
Ahmedabad,03-10-2022,4,594.14,28.25
Ahmedabad,04-10-2022,5,3044.13,0
Ahmedabad,05-10-2022,4,787.73,24.32
Ahmedabad,06-10-2022,5,907.9,21.28
Ahmedabad,07-10-2022,5,4753.11,0
Ahmedabad,08-10-2022,4,1161.58,33.62
Ahmedabad,09-10-2022,5,1308.44,1.18
Ahmedabad,10-10-2022,3,433.92,11.35
Ahmedabad,11-10-2022,5,1361.85,0
Ahmedabad,12-10-2022,5,3177.64,0
Ahmedabad,13-10-2022,5,1922.61,0.01
Ahmedabad,14-10-2022,5,1895.9,0.05
Ahmedabad,15-10-2022,5,1895.9,0.05
Ahmedabad,16-10-2022,5,1615.52,0.34
Ahmedabad,17-10-2022,5,720.98,43.99
Ahmedabad,18-10-2022,5,1762.39,0.02
Ahmedabad,19-10-2022,5,2723.69,0
Ahmedabad,20-10-2022,5,3845.21,0
Ahmedabad,21-10-2022,5,1028.06,12.52
Ahmedabad,22-10-2022,4,433.92,69.38
Ahmedabad,23-10-2022,5,1388.55,0.01
Ahmedabad,24-10-2022,5,2029.42,0
Ahmedabad,25-10-2022,5,3685,0
Ahmedabad,26-10-2022,5,3898.62,0
Ahmedabad,27-10-2022,5,3017.43,0
Ahmedabad,28-10-2022,5,6729.13,0
Ahmedabad,29-10-2022,5,3124.24,0
Ahmedabad,30-10-2022,5,3177.64,0
Ahmedabad,31-10-2022,5,1762.39,0.14
Ahmedabad,01-11-2022,5,747.68,61.51
Ahmedabad,02-11-2022,5,2136.23,0.31
Ahmedabad,03-11-2022,5,1548.77,11.62
Ahmedabad,04-11-2022,5,2776,0
Ahmedabad,05-11-2022,5,2776,0
Ahmedabad,06-11-2022,5,2376.56,0
Ahmedabad,07-11-2022,5,5928.04,0
Ahmedabad,08-11-2022,5,3017.43,0
Ahmedabad,09-11-2022,5,6195.07,0
Ahmedabad,10-11-2022,5,2109.53,0.17
Ahmedabad,11-11-2022,5,1348.5,16.99
Ahmedabad,12-11-2022,5,1335.14,2.86
Ahmedabad,13-11-2022,5,1401.9,0.19
Ahmedabad,14-11-2022,5,1428.6,0.24
Ahmedabad,15-11-2022,5,2376.56,0.01
Ahmedabad,16-11-2022,5,2723.69,0
Ahmedabad,17-11-2022,5,1081.47,23.6
Ahmedabad,18-11-2022,5,1482.01,1.01
Ahmedabad,19-11-2022,5,1922.61,0.01
Ahmedabad,20-11-2022,5,2189.64,0
Ahmedabad,21-11-2022,5,2056.12,0
Ahmedabad,22-11-2022,5,2323.15,0
Ahmedabad,23-11-2022,5,2323.15,0.05
Ahmedabad,24-11-2022,5,1468.66,2.84
Ahmedabad,25-11-2022,5,1482.01,0.95
Ahmedabad,26-11-2022,5,687.6,56.51
Ahmedabad,27-11-2022,5,1762.39,0.02
Ahmedabad,28-11-2022,5,1548.77,0.26
Ahmedabad,29-11-2022,5,2643.59,0.01
Ahmedabad,30-11-2022,5,1148.22,8.85
Ahmedabad,01-12-2022,5,821.11,49.35
Ahmedabad,02-12-2022,5,907.9,31.47
Ahmedabad,03-12-2022,5,1014.71,56.51
Ahmedabad,04-12-2022,5,1241.68,10.82
Ahmedabad,05-12-2022,5,1308.44,3.22
Ahmedabad,06-12-2022,5,1068.12,27.18
Ahmedabad,07-12-2022,5,1094.82,38.62
Ahmedabad,08-12-2022,5,867.84,44.35
Ahmedabad,09-12-2022,5,774.38,42.56
Ahmedabad,11-12-2022,5,574.11,88.69
Ahmedabad,12-12-2022,5,1268.39,25.03
Ahmedabad,13-12-2022,5,1068.12,31.11
Ahmedabad,14-12-2022,4,447.27,73.67
Ahmedabad,15-12-2022,4,767.71,27.18
Ahmedabad,16-12-2022,5,1201.63,11.27
Ahmedabad,17-12-2022,5,867.84,46.49
Ahmedabad,18-12-2022,5,1041.41,16.27
Ahmedabad,19-12-2022,5,1976.01,0
Ahmedabad,20-12-2022,5,3177.64,0
Ahmedabad,21-12-2022,5,1441.96,0.26
Ahmedabad,22-12-2022,5,1188.28,3.71
Ahmedabad,23-12-2022,5,747.68,50.07
Ahmedabad,24-12-2022,5,801.09,71.53
Ahmedabad,25-12-2022,5,1482.01,1.27
Ahmedabad,26-12-2022,5,680.92,68.66
Ahmedabad,27-12-2022,5,1388.55,1.17
Ahmedabad,28-12-2022,5,2056.12,0
Ahmedabad,29-12-2022,5,1161.58,37.19
Ahmedabad,30-12-2022,5,1134.87,35.05
Ahmedabad,31-12-2022,5,854.49,37.91
Ahmedabad,01-01-2023,5,1535.42,0.02
Ahmedabad,02-01-2023,5,1842.5,0.01
Ahmedabad,03-01-2023,5,2002.72,0.01
Ahmedabad,04-01-2023,4,614.17,72.96
Ahmedabad,05-01-2023,5,560.76,128.75
Ahmedabad,06-01-2023,3,433.92,80.82
Ahmedabad,07-01-2023,4,500.68,73.67
Ahmedabad,08-01-2023,4,827.79,25.75
Ahmedabad,09-01-2023,5,1468.66,0.58
Ahmedabad,10-01-2023,5,2483.37,0
Ahmedabad,11-01-2023,5,1869.2,0.04
Ahmedabad,12-01-2023,4,654.22,47.21
Ahmedabad,13-01-2023,4,961.3,36.84
Ahmedabad,14-01-2023,5,814.44,52.21
Ahmedabad,15-01-2023,3,787.73,35.05
Ahmedabad,16-01-2023,5,1522.06,0.35
Ahmedabad,17-01-2023,5,1628.88,0.11
Ahmedabad,18-01-2023,5,1628.88,0.04
Ahmedabad,19-01-2023,4,947.95,26.46
Ahmedabad,20-01-2023,5,2082.82,0.01
Ahmedabad,21-01-2023,4,600.81,83.68
Ahmedabad,22-01-2023,4,473.98,94.41
Ahmedabad,23-01-2023,4,660.9,67.95
Ahmedabad,24-01-2023,5,747.68,76.53
Ahmedabad,25-01-2023,5,667.57,94.41
Ahmedabad,26-01-2023,3,594.14,81.54
Ahmedabad,27-01-2023,4,634.19,70.1
Ahmedabad,28-01-2023,5,594.14,115.87
Ahmedabad,29-01-2023,4,794.41,53.64
Ahmedabad,30-01-2023,5,4913.33,0
Ahmedabad,31-01-2023,4,787.73,55.07
Ahmedabad,01-02-2023,3,527.38,90.84
Ahmedabad,02-02-2023,4,554.08,86.55
Ahmedabad,03-02-2023,5,1121.52,18.06
Ahmedabad,04-02-2023,5,1201.63,23.25
Ahmedabad,05-02-2023,5,1762.39,0
Ahmedabad,06-02-2023,5,2616.88,0
Ahmedabad,07-02-2023,4,1255.04,6.79
Ahmedabad,08-02-2023,5,1735.69,0.47
Ahmedabad,09-02-2023,5,2830.51,0
Ahmedabad,10-02-2023,5,5340.58,0
Ahmedabad,11-02-2023,3,634.19,32.54
Ahmedabad,12-02-2023,4,854.49,35.05
Ahmedabad,13-02-2023,3,453.95,72.24
Ahmedabad,14-02-2023,5,1375.2,5.68
Ahmedabad,15-02-2023,5,1735.69,0.06
Ahmedabad,16-02-2023,5,1735.69,0.08
Ahmedabad,17-02-2023,5,1562.12,8.31
Ahmedabad,18-02-2023,5,1682.28,0.04
Ahmedabad,19-02-2023,5,2082.82,0
Ahmedabad,20-02-2023,5,1375.2,26.11
Ahmedabad,21-02-2023,4,1174.93,6.26
Ahmedabad,22-02-2023,5,1482.01,0.47
Ahmedabad,23-02-2023,4,1241.68,2.75
Ahmedabad,25-02-2023,5,2269.74,0.01
Ahmedabad,26-02-2023,3,627.52,63.66
Ahmedabad,27-02-2023,3,700.95,48.64
Ahmedabad,28-02-2023,5,1214.98,31.83
Ahmedabad,01-03-2023,5,1121.52,53.64
Ahmedabad,02-03-2023,4,841.14,43.99
Ahmedabad,03-03-2023,5,1949.31,0.13
Ahmedabad,04-03-2023,5,2376.56,0.03
Ahmedabad,05-03-2023,5,580.79,52.21
Ahmedabad,06-03-2023,5,827.79,41.13
Ahmedabad,07-03-2023,5,1241.68,18.6
Ahmedabad,08-03-2023,3,614.17,60.08
Ahmedabad,09-03-2023,3,480.65,81.54
Ahmedabad,10-03-2023,3,821.11,32.19
Ahmedabad,11-03-2023,3,767.71,36.48
Ahmedabad,12-03-2023,3,761.03,41.84
Ahmedabad,13-03-2023,4,881.2,38.98
Ahmedabad,14-03-2023,5,1815.8,7.51
Ahmedabad,15-03-2023,4,947.95,46.49
Ahmedabad,16-03-2023,5,827.79,60.8
Ahmedabad,17-03-2023,4,921.25,54.36
Ahmedabad,18-03-2023,5,1602.17,5.72
Ahmedabad,19-03-2023,5,1508.71,6.88
Ahmedabad,20-03-2023,5,3017.43,0.12
Ahmedabad,21-03-2023,5,1949.31,0.05
Ahmedabad,22-03-2023,2,487.33,48.64
Ahmedabad,23-03-2023,3,1068.12,2.37
Ahmedabad,24-03-2023,1,400.54,37.91
Ahmedabad,25-03-2023,2,340.46,97.27
Ahmedabad,26-03-2023,5,3017.43,0
Ahmedabad,27-03-2023,3,847.82,26.11
Ahmedabad,28-03-2023,4,1388.55,9.75
Ahmedabad,29-03-2023,5,5554.2,0
Ahmedabad,30-03-2023,3,660.9,55.79
Ahmedabad,31-03-2023,5,3845.21,0
Ahmedabad,01-04-2023,2,587.46,34.69
Ahmedabad,02-04-2023,3,1028.06,11.09
Ahmedabad,03-04-2023,2,460.62,50.07
Ahmedabad,04-04-2023,3,327.11,84.4
Ahmedabad,05-04-2023,4,1562.12,0.14
Ahmedabad,06-04-2023,4,1188.28,5.72
Ahmedabad,07-04-2023,3,827.79,34.69
Ahmedabad,08-04-2023,4,1134.87,4.96
Ahmedabad,09-04-2023,4,867.84,50.78
Ahmedabad,10-04-2023,5,1642.23,0.3
Ahmedabad,11-04-2023,5,1976.01,0.06
Ahmedabad,12-04-2023,2,487.33,49.35
Ahmedabad,13-04-2023,5,1642.23,0.06
Ahmedabad,14-04-2023,4,974.66,17.34
Ahmedabad,15-04-2023,4,1201.63,0.56
Ahmedabad,16-04-2023,2,347.14,65.8
Ahmedabad,17-04-2023,3,620.84,30.4
Ahmedabad,18-04-2023,4,1281.74,8.49
Ahmedabad,19-04-2023,5,2750.4,0
Ahmedabad,20-04-2023,2,343.8,54.36
Ahmedabad,21-04-2023,3,423.91,70.81
Ahmedabad,22-04-2023,3,400.54,75.82
Ahmedabad,23-04-2023,3,460.62,52.93
Ahmedabad,24-04-2023,5,1602.17,0.51
Ahmedabad,25-04-2023,2,574.11,92.98
Ahmedabad,26-04-2023,5,4005.43,0
Ahmedabad,27-04-2023,3,814.44,22.53
Ahmedabad,28-04-2023,2,467.3,52.93
Ahmedabad,29-04-2023,1,427.25,37.55
Ahmedabad,30-04-2023,3,854.49,17.17
Ahmedabad,01-05-2023,4,1174.93,0.88
Ahmedabad,02-05-2023,2,453.95,45.06
Ahmedabad,03-05-2023,4,1468.66,0.33
Ahmedabad,04-05-2023,5,1976.01,2.5
Ahmedabad,05-05-2023,2,494,56.51
Ahmedabad,06-05-2023,3,734.33,32.54
Ahmedabad,07-05-2023,3,547.41,55.79
Ahmedabad,08-05-2023,3,453.95,52.93
Ahmedabad,09-05-2023,3,734.33,26.46
Ahmedabad,10-05-2023,3,961.3,19.67
Ahmedabad,11-05-2023,5,2243.04,0
Ahmedabad,12-05-2023,4,1255.04,1.68
Ahmedabad,13-05-2023,2,567.44,46.49
Ahmedabad,14-05-2023,2,297.07,50.07
Ahmedabad,15-05-2023,3,327.11,45.78
Ahmedabad,16-05-2023,2,303.75,37.19
Ahmedabad,17-05-2023,2,327.11,50.07
Ahmedabad,18-05-2023,2,327.11,42.56
Ahmedabad,19-05-2023,3,340.46,36.12
Ahmedabad,20-05-2023,3,440.6,38.27
Ahmedabad,21-05-2023,3,350.48,42.92
Ahmedabad,22-05-2023,3,313.76,45.06
Ahmedabad,23-05-2023,3,390.53,38.27
Ahmedabad,24-05-2023,3,307.08,45.06
Ahmedabad,25-05-2023,3,283.72,42.92
Aizawl,30-11-2020,1,213.62,64.37
Aizawl,01-12-2020,3,447.27,4.34
Aizawl,02-12-2020,2,387.19,1.33
Aizawl,03-12-2020,3,433.92,1.74
Aizawl,04-12-2020,4,480.65,0.91
Aizawl,05-12-2020,4,480.65,7.96
Aizawl,06-12-2020,4,400.54,20.74
Aizawl,07-12-2020,5,453.95,31.11
Aizawl,08-12-2020,5,440.6,11.44
Aizawl,09-12-2020,5,507.36,16.27
Aizawl,10-12-2020,5,363.83,7.96
Aizawl,11-12-2020,5,467.3,2.21
Aizawl,12-12-2020,5,407.22,3.22
Aizawl,13-12-2020,5,343.8,8.05
Aizawl,14-12-2020,5,383.85,6.08
Aizawl,15-12-2020,5,353.81,2.95
Aizawl,16-12-2020,4,387.19,1.77
Aizawl,17-12-2020,4,363.83,5.41
Aizawl,18-12-2020,4,447.27,12.34
Aizawl,19-12-2020,4,407.22,5.41
Aizawl,20-12-2020,4,313.76,2.41
Aizawl,21-12-2020,2,390.53,13.41
Aizawl,22-12-2020,4,507.36,0.49
Aizawl,23-12-2020,4,554.09,1.45
Aizawl,24-12-2020,4,473.98,1.04
Aizawl,25-12-2020,4,433.92,0.36
Aizawl,26-12-2020,4,350.48,0.27
Aizawl,27-12-2020,4,320.44,4.11
Aizawl,28-12-2020,4,360.49,4.34
Aizawl,29-12-2020,4,410.56,0.34
Aizawl,30-12-2020,4,320.44,1.04
Aizawl,31-12-2020,4,494,2.1
Aizawl,01-01-2021,3,447.27,0.82
Aizawl,02-01-2021,4,494,0.31
Aizawl,03-01-2021,4,427.25,5.63
Aizawl,04-01-2021,3,373.84,2.03
Aizawl,05-01-2021,3,380.52,0.31
Aizawl,06-01-2021,4,390.53,2.3
Aizawl,07-01-2021,4,440.6,5.59
Aizawl,08-01-2021,5,447.27,15.2
Aizawl,09-01-2021,4,403.88,4.56
Aizawl,10-01-2021,4,287.06,3.76
Aizawl,11-01-2021,5,317.1,4.6
Aizawl,12-01-2021,5,634.19,19.85
Aizawl,13-01-2021,5,397.21,7.78
Aizawl,14-01-2021,5,433.92,19.49
Aizawl,15-01-2021,5,433.92,10.55
Aizawl,16-01-2021,5,567.44,30.04
Aizawl,17-01-2021,5,377.18,17.7
Aizawl,18-01-2021,5,433.92,11.62
Aizawl,19-01-2021,5,343.8,3.22
Aizawl,20-01-2021,5,333.79,3.58
Aizawl,21-01-2021,5,403.88,43.27
Aizawl,22-01-2021,5,547.41,14.48
Aizawl,23-01-2021,5,507.36,13.23
Aizawl,24-01-2021,5,403.88,10.82
Aizawl,25-01-2021,5,373.84,12.7
Aizawl,26-01-2021,5,460.63,21.1
Aizawl,27-01-2021,4,327.11,9.3
Aizawl,28-01-2021,4,310.42,8.94
Aizawl,29-01-2021,4,417.23,2.95
Aizawl,30-01-2021,4,423.91,2.77
Aizawl,31-01-2021,5,360.49,6.62
Aizawl,01-02-2021,5,427.25,12.88
Aizawl,02-02-2021,5,387.19,3.31
Aizawl,03-02-2021,5,380.52,5.14
Aizawl,04-02-2021,5,540.73,13.41
Aizawl,05-02-2021,4,534.06,14.13
Aizawl,06-02-2021,4,500.68,9.03
Aizawl,07-02-2021,4,323.77,13.77
Aizawl,08-02-2021,4,263.69,3.71
Aizawl,09-02-2021,4,337.12,6.88
Aizawl,10-02-2021,4,500.68,18.42
Aizawl,11-02-2021,4,433.92,4.6
Aizawl,12-02-2021,5,453.95,16.81
Aizawl,13-02-2021,5,540.73,26.11
Aizawl,14-02-2021,5,393.87,16.09
Aizawl,15-02-2021,5,340.46,10.64
Aizawl,16-02-2021,5,494,27.54
Aizawl,17-02-2021,5,467.3,20.21
Aizawl,18-02-2021,5,500.68,29.33
Aizawl,19-02-2021,4,467.3,13.59
Aizawl,20-02-2021,5,580.79,18.42
Aizawl,21-02-2021,5,427.25,8.58
Aizawl,22-02-2021,5,363.83,7.96
Aizawl,23-02-2021,4,377.18,4.34
Aizawl,24-02-2021,4,460.63,21.28
Aizawl,25-02-2021,5,427.25,4.29
Aizawl,26-02-2021,5,467.3,8.05
Aizawl,27-02-2021,5,383.85,7.15
Aizawl,28-02-2021,5,337.12,29.68
Aizawl,01-03-2021,5,310.42,18.42
Aizawl,02-03-2021,5,383.85,6.44
Aizawl,03-03-2021,5,467.3,8.85
Aizawl,04-03-2021,5,433.92,5.99
Aizawl,05-03-2021,5,377.18,35.76
Aizawl,06-03-2021,5,400.54,46.49
Aizawl,07-03-2021,4,330.45,17.52
Aizawl,08-03-2021,5,337.12,7.96
Aizawl,09-03-2021,5,487.33,8.14
Aizawl,10-03-2021,5,373.84,6.8
Aizawl,11-03-2021,5,507.36,5.63
Aizawl,12-03-2021,5,607.49,21.99
Aizawl,13-03-2021,5,383.85,5.23
Aizawl,14-03-2021,5,480.65,41.49
Aizawl,15-03-2021,5,534.06,48.64
Aizawl,16-03-2021,5,827.79,57.22
Aizawl,17-03-2021,5,393.87,18.24
Aizawl,18-03-2021,5,467.3,35.76
Aizawl,19-03-2021,5,427.25,29.33
Aizawl,20-03-2021,5,343.8,16.09
Aizawl,21-03-2021,5,540.73,35.76
Aizawl,22-03-2021,5,420.57,33.62
Aizawl,23-03-2021,5,410.56,22.35
Aizawl,24-03-2021,5,660.9,38.27
Aizawl,25-03-2021,5,520.71,35.41
Aizawl,26-03-2021,5,527.38,12.88
Aizawl,27-03-2021,5,357.15,12.88
Aizawl,28-03-2021,5,433.92,45.78
Aizawl,29-03-2021,5,370.5,19.13
Aizawl,30-03-2021,5,594.14,8.85
Aizawl,31-03-2021,5,560.76,52.93
Aizawl,01-04-2021,5,487.33,65.8
Aizawl,02-04-2021,4,367.17,36.48
Aizawl,03-04-2021,4,433.92,6.35
Aizawl,04-04-2021,4,290.39,11.18
Aizawl,05-04-2021,5,370.5,39.7
Aizawl,06-04-2021,4,520.71,14.84
Aizawl,07-04-2021,5,654.22,29.68
Aizawl,08-04-2021,5,500.68,6.97
Aizawl,09-04-2021,5,473.98,5.32
Aizawl,10-04-2021,5,534.06,2.95
Aizawl,11-04-2021,4,403.88,7.78
Aizawl,12-04-2021,5,554.09,20.92
Aizawl,13-04-2021,5,587.46,16.81
Aizawl,14-04-2021,5,507.36,10.01
Aizawl,15-04-2021,5,400.54,5.19
Aizawl,16-04-2021,5,447.27,2.1
Aizawl,17-04-2021,4,343.8,3.31
Aizawl,18-04-2021,4,487.33,14.13
Aizawl,19-04-2021,4,367.17,23.6
Aizawl,20-04-2021,3,337.12,28.61
Aizawl,21-04-2021,4,370.5,5.23
Aizawl,22-04-2021,5,420.57,3.76
Aizawl,23-04-2021,5,397.21,8.85
Aizawl,24-04-2021,5,370.5,9.39
Aizawl,25-04-2021,4,353.81,23.6
Aizawl,26-04-2021,5,383.85,19.31
Aizawl,27-04-2021,5,527.38,14.84
Aizawl,28-04-2021,5,433.92,8.23
Aizawl,29-04-2021,5,453.95,6.62
Aizawl,30-04-2021,5,377.18,2.57
Aizawl,01-05-2021,5,473.98,43.63
Aizawl,02-05-2021,5,410.56,3.67
Aizawl,03-05-2021,4,317.1,14.31
Aizawl,04-05-2021,4,433.92,8.85
Aizawl,05-05-2021,2,347.14,0.79
Aizawl,06-05-2021,3,527.38,2.68
Aizawl,07-05-2021,3,353.81,1.77
Aizawl,08-05-2021,3,373.84,7.33
Aizawl,09-05-2021,3,447.27,5.59
Aizawl,10-05-2021,2,313.76,12.16
Aizawl,11-05-2021,1,303.75,7.96
Aizawl,12-05-2021,2,323.77,0.83
Aizawl,13-05-2021,2,303.75,1.5
Aizawl,14-05-2021,1,320.44,0.37
Aizawl,15-05-2021,1,290.39,27.54
Aizawl,16-05-2021,2,267.03,12.52
Aizawl,17-05-2021,4,333.79,1.65
Aizawl,18-05-2021,2,320.44,3.17
Aizawl,19-05-2021,1,243.66,15.74
Aizawl,20-05-2021,1,240.33,10.37
Aizawl,21-05-2021,1,250.34,21.82
Aizawl,22-05-2021,2,307.08,7.33
Aizawl,23-05-2021,1,310.42,4.83
Aizawl,24-05-2021,1,250.34,0.76
Aizawl,25-05-2021,1,287.06,3.22
Aizawl,26-05-2021,1,250.34,0.86
Aizawl,27-05-2021,1,263.69,0.14
Aizawl,28-05-2021,2,370.5,1.16
Aizawl,29-05-2021,2,313.76,11
Aizawl,30-05-2021,1,267.03,13.23
Aizawl,31-05-2021,2,243.66,32.54
Aizawl,01-06-2021,1,253.68,26.11
Aizawl,02-06-2021,1,223.64,17.88
Aizawl,03-06-2021,1,247,13.77
Aizawl,04-06-2021,1,270.37,29.68
Aizawl,05-06-2021,1,240.33,14.84
Aizawl,06-06-2021,1,210.29,11.44
Aizawl,07-06-2021,1,216.96,11.27
Aizawl,08-06-2021,1,198.6,10.19
Aizawl,09-06-2021,1,223.64,2.35
Aizawl,10-06-2021,2,357.15,0.22
Aizawl,11-06-2021,1,267.03,1.43
Aizawl,12-06-2021,2,283.72,0.16
Aizawl,13-06-2021,1,240.33,0.03
Aizawl,14-06-2021,1,220.3,0.1
Aizawl,15-06-2021,1,230.31,3.04
Aizawl,16-06-2021,1,233.65,16.45
Aizawl,17-06-2021,1,247,5.68
Aizawl,18-06-2021,2,317.1,0.06
Aizawl,19-06-2021,1,247,0.69
Aizawl,20-06-2021,1,230.31,11.18
Aizawl,21-06-2021,1,210.29,7.24
Aizawl,22-06-2021,1,267.03,1.11
Aizawl,23-06-2021,1,247,5.19
Aizawl,24-06-2021,1,247,11.8
Aizawl,25-06-2021,1,236.99,10.46
Aizawl,26-06-2021,1,236.99,8.23
Aizawl,27-06-2021,1,230.31,11
Aizawl,28-06-2021,1,260.35,21.1
Aizawl,29-06-2021,1,220.3,17.7
Aizawl,30-06-2021,1,213.62,16.81
Aizawl,01-07-2021,1,206.95,18.06
Aizawl,02-07-2021,1,191.93,17.52
Aizawl,03-07-2021,1,201.94,15.91
Aizawl,04-07-2021,1,205.28,12.52
Aizawl,05-07-2021,1,200.27,2.59
Aizawl,06-07-2021,1,243.66,8.85
Aizawl,07-07-2021,1,240.33,11.44
Aizawl,08-07-2021,1,226.97,3.04
Aizawl,09-07-2021,1,253.68,1.42
Aizawl,10-07-2021,1,280.38,0.25
Aizawl,11-07-2021,1,270.37,0.4
Aizawl,12-07-2021,1,263.69,0.18
Aizawl,13-07-2021,1,263.69,1.02
Aizawl,14-07-2021,1,220.3,5.72
Aizawl,15-07-2021,1,320.44,1.52
Aizawl,16-07-2021,1,257.02,1.88
Aizawl,17-07-2021,1,247,1.42
